,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion,Gender Ratio,Cancer Death Proportion,AD Death Proportion
8020,2002,Unintentional injuries,Rhode Island,277,1067000.0,25.96,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"42,417",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,225.3,24.74
8021,2002,Unintentional injuries,Pennsylvania,4728,12306000.0,38.42,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"42,498",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,242.56000000000003,22.94
8022,2002,Unintentional injuries,Oregon,1397,3522000.0,39.66,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"41,802",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,205.82,31.91
8023,2002,Unintentional injuries,Oklahoma,1580,3486000.0,45.32,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"36,458",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,214.4,21.63
8024,2002,Unintentional injuries,Ohio,4146,11415000.0,36.32,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"42,684",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,220.53,22.770000000000003
8025,2002,Unintentional injuries,North Dakota,246,634000.0,38.8,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"36,200",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,203.94,46.37
8026,2002,Unintentional injuries,North Carolina,3700,8319000.0,44.48,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"36,515",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,194.86,23.58
8027,2002,Unintentional injuries,New York,4663,19133000.0,24.37,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"41,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,191.61,9.42
8028,2002,Unintentional injuries,New Mexico,1105,1851000.0,59.7,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"35,457",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,165.69,17.560000000000002
8029,2002,Unintentional injuries,New Jersey,2599,8558000.0,30.37,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"54,568",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,208.31,17.78
8030,2002,Unintentional injuries,New Hampshire,357,1272000.0,28.07,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"55,321",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,198.82,24.45
8031,2002,Unintentional injuries,Nevada,860,2168000.0,39.67,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"44,958",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,181.6,11.67
8032,2002,Unintentional injuries,Nebraska,762,1726000.0,44.15,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"42,796",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,198.9,26.65
8033,2002,Unintentional injuries,Montana,524,910000.0,57.58,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"34,835",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,210.0,31.32
8034,2002,Unintentional injuries,Missouri,2641,5676000.0,46.53,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"42,776",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,217.09,20.91
8035,2002,Unintentional injuries,Mississippi,1642,2859000.0,57.43000000000001,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"30,882",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,212.28,20.08
8036,2002,Unintentional injuries,Minnesota,1928,5021000.0,38.4,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"54,622",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,183.43,23.74
8037,2002,Unintentional injuries,Michigan,3285,10044000.0,32.71,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"42,715",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,198.97,19.49
8038,2002,Unintentional injuries,Massachusetts,1413,6432000.0,21.97,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"49,855",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,216.32,24.41
8039,2002,Unintentional injuries,Maryland,1332,5434000.0,24.51,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"56,407",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,191.3,15.939999999999998
8040,2002,Unintentional injuries,Maine,511,1294000.0,39.49,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"36,853",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,247.76,39.64
8041,2002,Unintentional injuries,Louisiana,2115,4465000.0,47.37000000000001,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"34,008",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,211.44,24.88
8042,2002,Unintentional injuries,Kentucky,2090,4089000.0,51.11,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"36,762",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,230.81,24.77
8043,2002,Unintentional injuries,Kansas,1139,2712000.0,42.0,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"42,619",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,197.71,27.84
8044,2002,Unintentional injuries,Iowa,1093,2931000.0,37.29,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"41,049",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,220.85,30.67
8045,2002,Unintentional injuries,Indiana,2148,6151000.0,34.92,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"41,047",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,209.15,23.98
8046,2002,Unintentional injuries,Illinois,4222,12578000.0,33.57,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"42,710",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,196.67,19.07
8047,2002,Unintentional injuries,Idaho,611,1342000.0,45.53,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"37,715",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,159.31,23.7
8048,2002,Unintentional injuries,Hawaii,393,1229000.0,31.98,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"47,303",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,158.26,11.47
8049,2002,Unintentional injuries,Georgia,3333,8591000.0,38.8,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"42,939",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,162.67000000000004,17.75
8050,2002,Unintentional injuries,Florida,7396,16668000.0,44.37,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"38,024",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,234.82,24.31
8051,2002,Unintentional injuries,District of Columbia,200,579000.0,34.54,,,,,,,,,,,,,,,,,,,0.902,224.18,18.48
8052,2002,Unintentional injuries,Delaware,292,805000.0,36.27,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"49,650",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,201.37,15.9
8053,2002,Unintentional injuries,Connecticut,1182,3452000.0,34.239999999999995,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"53,387",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,207.50000000000003,16.509999999999998
8054,2002,Unintentional injuries,Colorado,1812,4508000.0,40.2,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"48,294",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,141.61,21.16
8055,2002,Unintentional injuries,California,10107,34964000.0,28.910000000000004,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"47,437",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,154.85,15.5
8056,2002,Unintentional injuries,Arkansas,1311,2703000.0,48.5,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"32,387",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,232.41,20.380000000000006
8057,2002,Unintentional injuries,Arizona,2577,5445000.0,47.33,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"39,734",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,171.88000000000005,26.32
8058,2002,Unintentional injuries,Alaska,346,643000.0,53.81,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"52,774",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,111.20000000000002,9.49
8059,2002,Unintentional injuries,Alabama,2228,4471000.0,49.83000000000001,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"37,603",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,216.91,26.590000000000003
8060,2002,Suicide,Wyoming,105,497000.0,21.13,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"39,763",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,172.84,24.55
8061,2002,Suicide,Wisconsin,627,5445000.0,11.52,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"45,903",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,198.86,24.68
8062,2002,Suicide,West Virginia,276,1800000.0,15.329999999999998,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"29,359",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,258.44,22.5
8063,2002,Suicide,Washington,811,6062000.0,13.38,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"45,183",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,179.12,36.21
8064,2002,Suicide,Virginia,799,7282000.0,10.97,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"49,631",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,186.79,18.790000000000006
8065,2002,Suicide,Vermont,92,615000.0,14.96,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"42,999",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,199.02,26.5
8066,2002,Suicide,Utah,340,2337000.0,14.55,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"47,861",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,101.67,12.97
8067,2002,Suicide,United States,31655,287888000.0,11.0,,,,,,,,,,"42,409",,,,,,,,,,193.57,20.45
8068,2002,Suicide,Texas,2311,21730000.0,10.64,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"40,149",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,157.22,17.46
8069,2002,Suicide,Tennessee,778,5802000.0,13.41,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"37,030",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,215.75000000000003,22.39
8070,2002,Suicide,South Dakota,94,762000.0,12.34,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"37,873",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,204.99,21.92
8071,2002,Suicide,South Carolina,440,4105000.0,10.72,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"37,812",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,203.0,23.56
8072,2002,Suicide,Rhode Island,86,1067000.0,8.06,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"42,417",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,225.3,24.74
8073,2002,Suicide,Pennsylvania,1341,12306000.0,10.9,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"42,498",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,242.56000000000003,22.94
8074,2002,Suicide,Oregon,518,3522000.0,14.71,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"41,802",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,205.82,31.91
8075,2002,Suicide,Oklahoma,501,3486000.0,14.37,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"36,458",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,214.4,21.63
8076,2002,Suicide,Ohio,1287,11415000.0,11.27,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"42,684",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,220.53,22.770000000000003
8077,2002,Suicide,North Dakota,91,634000.0,14.35,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"36,200",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,203.94,46.37
8078,2002,Suicide,North Carolina,986,8319000.0,11.85,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"36,515",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,194.86,23.58
8079,2002,Suicide,New York,1228,19133000.0,6.419999999999999,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"41,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,191.61,9.42
8080,2002,Suicide,New Mexico,349,1851000.0,18.85,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"35,457",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,165.69,17.560000000000002
8081,2002,Suicide,New Jersey,553,8558000.0,6.460000000000001,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"54,568",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,208.31,17.78
8082,2002,Suicide,New Hampshire,132,1272000.0,10.38,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"55,321",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,198.82,24.45
8083,2002,Suicide,Nevada,423,2168000.0,19.51,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"44,958",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,181.6,11.67
8084,2002,Suicide,Nebraska,201,1726000.0,11.65,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"42,796",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,198.9,26.65
8085,2002,Suicide,Montana,184,910000.0,20.22,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"34,835",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,210.0,31.32
8086,2002,Suicide,Missouri,693,5676000.0,12.21,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"42,776",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,217.09,20.91
8087,2002,Suicide,Mississippi,343,2859000.0,12.0,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"30,882",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,212.28,20.08
8088,2002,Suicide,Minnesota,497,5021000.0,9.9,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"54,622",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,183.43,23.74
8089,2002,Suicide,Michigan,1106,10044000.0,11.01,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"42,715",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,198.97,19.49
8090,2002,Suicide,Massachusetts,436,6432000.0,6.78,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"49,855",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,216.32,24.41
8091,2002,Suicide,Maryland,477,5434000.0,8.780000000000001,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"56,407",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,191.3,15.939999999999998
8092,2002,Suicide,Maine,166,1294000.0,12.83,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"36,853",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,247.76,39.64
8093,2002,Suicide,Louisiana,499,4465000.0,11.18,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"34,008",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,211.44,24.88
8094,2002,Suicide,Kentucky,540,4089000.0,13.21,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"36,762",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,230.81,24.77
8095,2002,Suicide,Kansas,345,2712000.0,12.72,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"42,619",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,197.71,27.84
8096,2002,Suicide,Iowa,314,2931000.0,10.71,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"41,049",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,220.85,30.67
8097,2002,Suicide,Indiana,743,6151000.0,12.08,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"41,047",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,209.15,23.98
8098,2002,Suicide,Illinois,1145,12578000.0,9.1,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"42,710",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,196.67,19.07
8099,2002,Suicide,Idaho,202,1342000.0,15.05,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"37,715",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,159.31,23.7
8100,2002,Suicide,Hawaii,120,1229000.0,9.76,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"47,303",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,158.26,11.47
8101,2002,Suicide,Georgia,909,8591000.0,10.58,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"42,939",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,162.67000000000004,17.75
8102,2002,Suicide,Florida,2338,16668000.0,14.03,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"38,024",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,234.82,24.31
8103,2002,Suicide,District of Columbia,31,579000.0,5.35,,,,,,,,,,,,,,,,,,,0.902,224.18,18.48
8104,2002,Suicide,Delaware,74,805000.0,9.19,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"49,650",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,201.37,15.9
8105,2002,Suicide,Connecticut,260,3452000.0,7.53,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"53,387",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,207.50000000000003,16.509999999999998
8106,2002,Suicide,Colorado,727,4508000.0,16.13,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"48,294",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,141.61,21.16
8107,2002,Suicide,California,3228,34964000.0,9.23,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"47,437",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,154.85,15.5
8108,2002,Suicide,Arkansas,377,2703000.0,13.95,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"32,387",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,232.41,20.380000000000006
8109,2002,Suicide,Arizona,886,5445000.0,16.27,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"39,734",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,171.88000000000005,26.32
8110,2002,Suicide,Alaska,132,643000.0,20.53,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"52,774",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,111.20000000000002,9.49
8111,2002,Suicide,Alabama,514,4471000.0,11.5,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"37,603",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,216.91,26.590000000000003
8112,2002,Stroke,Wyoming,243,497000.0,48.89,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"39,763",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,172.84,24.55
8113,2002,Stroke,Wisconsin,3479,5445000.0,63.89,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"45,903",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,198.86,24.68
8114,2002,Stroke,West Virginia,1260,1800000.0,70.0,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"29,359",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,258.44,22.5
8115,2002,Stroke,Washington,3753,6062000.0,61.91,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"45,183",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,179.12,36.21
8116,2002,Stroke,Virginia,3960,7282000.0,54.38,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"49,631",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,186.79,18.790000000000006
8117,2002,Stroke,Vermont,335,615000.0,54.47,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"42,999",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,199.02,26.5
8118,2002,Stroke,Utah,903,2337000.0,38.64,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"47,861",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,101.67,12.97
8119,2002,Stroke,United States,162672,287888000.0,56.51000000000001,,,,,,,,,,"42,409",,,,,,,,,,193.57,20.45
8120,2002,Stroke,Texas,10548,21730000.0,48.54,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"40,149",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,157.22,17.46
8121,2002,Stroke,Tennessee,3980,5802000.0,68.6,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"37,030",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,215.75000000000003,22.39
8122,2002,Stroke,South Dakota,518,762000.0,67.97999999999999,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"37,873",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,204.99,21.92
8123,2002,Stroke,South Carolina,2822,4105000.0,68.75,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"37,812",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,203.0,23.56
8124,2002,Stroke,Rhode Island,605,1067000.0,56.7,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"42,417",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,225.3,24.74
8125,2002,Stroke,Pennsylvania,8579,12306000.0,69.71000000000001,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"42,498",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,242.56000000000003,22.94
8126,2002,Stroke,Oregon,2645,3522000.0,75.1,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"41,802",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,205.82,31.91
8127,2002,Stroke,Oklahoma,2427,3486000.0,69.62,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"36,458",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,214.4,21.63
8128,2002,Stroke,Ohio,7252,11415000.0,63.53,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"42,684",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,220.53,22.770000000000003
8129,2002,Stroke,North Dakota,469,634000.0,73.97,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"36,200",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,203.94,46.37
8130,2002,Stroke,North Carolina,5259,8319000.0,63.22,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"36,515",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,194.86,23.58
8131,2002,Stroke,New York,7625,19133000.0,39.85,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"41,966",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,191.61,9.42
8132,2002,Stroke,New Mexico,715,1851000.0,38.63,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"35,457",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,165.69,17.560000000000002
8133,2002,Stroke,New Jersey,4016,8558000.0,46.93,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"54,568",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,208.31,17.78
8134,2002,Stroke,New Hampshire,627,1272000.0,49.29,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"55,321",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,198.82,24.45
8135,2002,Stroke,Nevada,976,2168000.0,45.02,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"44,958",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,181.6,11.67
8136,2002,Stroke,Nebraska,1103,1726000.0,63.9,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"42,796",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,198.9,26.65
8137,2002,Stroke,Montana,639,910000.0,70.22,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"34,835",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,210.0,31.32
8138,2002,Stroke,Missouri,3885,5676000.0,68.45,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"42,776",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,217.09,20.91
